_index,_type,_id,_score,_source.id,_source.names.en,_source.names.vi,_source.names.fr,_source.types,_source.weight,_source.source,_source.name,_source.indexed,_source.names.de,_source.synonyms.en
profession-test,_doc,technical_recruiter,0.043408982,technical_recruiter,Technical Recruiter,Nhà tuyển dụng kỹ thuật,recruteur technique,job title,10,category-test,Technical Recruiter,1652175075310,,
profession-test,_doc,technical_support_engineer,0.043408982,technical_support_engineer,Technical Support Engineer,Kỹ sư Hỗ trợ kỹ thuật,Ingénieur du Support Technique,job title,10,category-test,Technical Support Engineer,1652175075310,,
profession-test,_doc,technical_support_specialist,0.043408982,technical_support_specialist,Technical Support Specialist,Chuyên viên Hỗ trợ Kỹ thuật,Spécialiste du support technique,job title,10,category-test,Technical Support Specialist,1652175075310,,
profession-test,_doc,technical_writer,0.043408982,technical_writer,Technical Writer,Writer kỹ thuật,Rédacteur technique,job title,10,category-test,Technical Writer,1652175075310,,
profession-test,_doc,technician,0.043408982,technician,Technician,Kỹ thuật viên,Technicien,job title,10,category-test,Technician,1652175075310,,
profession-test,_doc,technologist,0.043408982,technologist,Technologist,Nhà kỹ thuật,Technologue,job title,10,category-test,Technologist,1652175075310,,
profession-test,_doc,teller,0.043408982,teller,Teller,Giao dịch viên,Caissier,job title,10,category-test,Teller,1652175075310,,
profession-test,_doc,territory_manager,0.043408982,territory_manager,Territory Manager,người quản lý lãnh thổ,Manager de territoire,job title,10,category-test,Territory Manager,1652175075310,,
profession-test,_doc,territory_sales_manager,0.043408982,territory_sales_manager,Territory Sales Manager,Quản lý lãnh thổ bán hàng,Sales Territory Manager,job title,10,category-test,Territory Sales Manager,1652175075310,,
profession-test,_doc,test_engineer,0.043408982,test_engineer,Test Engineer,Kỹ sư thử nghiệm,Ingénieur Test,job title,10,category-test,Test Engineer,1652175075310,,
profession-test,_doc,therapist,0.043408982,therapist,Therapist,Bác sĩ chuyên khoa,Thérapeute,job title,10,category-test,Therapist,1652175075310,,
profession-test,_doc,training_specialist,0.043408982,training_specialist,Training Specialist,Chuyên gia đào tạo,Spécialiste de la formation,job title,10,category-test,Training Specialist,1652175075310,,
profession-test,_doc,training_supervisor,0.043408982,training_supervisor,Training Supervisor,Đào tạo Giám sát,superviseur de formation,job title,10,category-test,Training Supervisor,1652175075310,,
profession-test,_doc,travel_nurse,0.043408982,travel_nurse,Travel Nurse,Y tá Travel,Infirmière Voyage,job title,10,category-test,Travel Nurse,1652175075310,,
profession-test,_doc,trial_attorney,0.043408982,trial_attorney,Trial Attorney,Luật sư xét xử,Procureur de première instance,job title,10,category-test,Trial Attorney,1652175075310,,
profession-test,_doc,truck_driver,0.043408982,truck_driver,Truck Driver,Tài xế xe tải,Conducteur de camion,job title,10,category-test,Truck Driver,1652175075310,,
profession-test,_doc,system_administrator,0.043408982,system_administrator,System Administrator,Quản trị hệ thống,Administrateur du système,job title,10,category-test,System Administrator,1652175075310,,
profession-test,_doc,system_analyst,0.043408982,system_analyst,System Analyst,Chuyên viên phân tích hệ thống,Analyste de système,job title,10,category-test,System Analyst,1652175075310,,
profession-test,_doc,system_engineer,0.043408982,system_engineer,System Engineer,Kỹ sư hệ thống,Ingénieur système,job title,10,category-test,System Engineer,1652175075310,,
profession-test,_doc,talent_acquisition_manager,0.043408982,talent_acquisition_manager,Talent Acquisition Manager,Quản lý tiếp nhận tài năng,Talent Acquisition Responsable,job title,10,category-test,Talent Acquisition Manager,1652175075310,,
profession-test,_doc,talent_acquisition_recruiter,0.043408982,talent_acquisition_recruiter,Talent Acquisition Recruiter,Talent Acquisition Nhà tuyển dụng,Recruteur Talent Acquisition,job title,10,category-test,Talent Acquisition Recruiter,1652175075310,,
profession-test,_doc,talent_acquisition_specialist,0.043408982,talent_acquisition_specialist,Talent Acquisition Specialist,Chuyên gia tìm kiếm tài năng,Spécialiste de l'acquisition de talents,job title,10,category-test,Talent Acquisition Specialist,1652175075310,,
profession-test,_doc,tax_manager,0.043408982,tax_manager,Tax Manager,Quản lý thuế,Tax Manager,job title,10,category-test,Tax Manager,1652175075310,,
profession-test,_doc,tax_specialist,0.043408982,tax_specialist,Tax Specialist,Chuyên thuế,Fiscaliste,job title,10,category-test,Tax Specialist,1652175075310,,
profession-test,_doc,outside_sales,0.043408982,outside_sales,Outside Sales,Outside Sales,Les ventes à l'extérieur,job title,10,category-test,Outside Sales,1652175075310,,
profession-test,_doc,outside_sales_representative,0.043408982,outside_sales_representative,Outside Sales Representative,Đại diện bên ngoài bán hàng,Représentant des ventes à l'extérieur,job title,10,category-test,Outside Sales Representative,1652175075310,,
profession-test,_doc,owner,0.043408982,owner,Owner,Chủ nhân,Propriétaire,job title,10,category-test,Owner,1652175075310,,
profession-test,_doc,package_handler,0.043408982,package_handler,Package Handler,Trình xử lý gói,package Handler,job title,10,category-test,Package Handler,1652175075310,,
profession-test,_doc,paralegal,0.043408982,paralegal,Paralegal,Trợ lý luật,Paralegal,job title,10,category-test,Paralegal,1652175075310,,
profession-test,_doc,paramedic,0.043408982,paramedic,Paramedic,thuộc về thông số,Paramédical,job title,10,category-test,Paramedic,1652175075310,,
profession-test,_doc,partnerships_manager,0.043408982,partnerships_manager,Partnerships Manager,Quan hệ đối tác quản lý,Responsable des partenariats,job title,10,category-test,Partnerships Manager,1652175075310,,
profession-test,_doc,parttime_sales_associate,0.043408982,parttime_sales_associate,Parttime Sales Associate,Phó parttime bán hàng,Associé à temps partiel de vente,job title,10,category-test,Parttime Sales Associate,1652175075310,,
profession-test,_doc,parttime_tutor,0.043408982,parttime_tutor,Parttime Tutor,parttime Tutor,Tuteur à temps partiel,job title,10,category-test,Parttime Tutor,1652175075310,,
profession-test,_doc,phlebotomist,0.043408982,phlebotomist,Phlebotomist,Phlebotomist,Phlébotomiste,job title,10,category-test,Phlebotomist,1652175075310,,
profession-test,_doc,photographer,0.043408982,photographer,Photographer,Nhiếp ảnh gia,Photographe,job title,10,category-test,Photographer,1652175075310,,
profession-test,_doc,physical_therapist,0.043408982,physical_therapist,Physical Therapist,Vật lý trị liệu,Physiothérapeute,job title,10,category-test,Physical Therapist,1652175075310,,
profession-test,_doc,physician_assistant,0.043408982,physician_assistant,Physician Assistant,Trợ lý bác sĩ,Médecin assistant,job title,10,category-test,Physician Assistant,1652175075310,,
profession-test,_doc,c_level_or_c_suite,0.043408982,c_level_or_c_suite,C-Level or C-Suite.,,,job title,10,https://zety.com/blog/job-titles,C-Level or C-Suite.,1655830971727,,
profession-test,_doc,board_of_directors,0.043408982,board_of_directors,Board of Directors,,,job title,10,https://zety.com/blog/job-titles,Board of Directors,1655830818412,,
profession-test,_doc,shareholders,0.043408982,shareholders,Shareholders,,,job title,10,https://zety.com/blog/job-titles,Shareholder,1655832673204,,
profession-test,_doc,assistant_vp,0.043408982,assistant_vp,Assistant VP,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Assistant VP,1652174229680,,"A V P,AVP"
profession-test,_doc,abstractor,0.043408982,abstractor,Abstractor,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Abstractor,1652174229680,,"Abstracter,Abstractor,Abstractors"
profession-test,_doc,accessioner,0.043408982,accessioner,Accessioner,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Accessioner,1652174229680,,"Accessioner,Accessioners"
profession-test,_doc,adjudicator,0.043408982,adjudicator,Adjudicator,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Adjudicator,1652174229680,,"Adjudicator,Adjudicators"
profession-test,_doc,adjunct_faculty,0.043408982,adjunct_faculty,Adjunct Faculty,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Adjunct Faculty,1652174229680,,Adjunct Faculty
profession-test,_doc,adjunct_instructor,0.043408982,adjunct_instructor,Adjunct Instructor,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Adjunct Instructor,1652174229680,,"Adjunct Instructor,Adjunct Instructors"
profession-test,_doc,adjuster,0.043408982,adjuster,Adjuster,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Adjuster,1652174229680,,"Adjuster,Adjusters,Adjustor,Adjustors"
profession-test,_doc,admeasurer,0.043408982,admeasurer,Admeasurer,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Admeasurer,1652174229680,,"Admeasurer,Admeasurers"
profession-test,_doc,adzer,0.043408982,adzer,Adzer,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Adzer,1652174229680,,"Adzer,Adzers"
profession-test,_doc,affiliate,0.043408982,affiliate,Affiliate,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Affiliate,1652174229680,,Affiliates
profession-test,_doc,affixer,0.043408982,affixer,Affixer,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Affixer,1652174229680,,"Affixer,Affixers"
profession-test,_doc,agent,0.043408982,agent,Agent,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Agent,1652174229680,,"Agent,Agents"
profession-test,_doc,ager,0.043408982,ager,Ager,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Ager,1652174229680,,"Ager,Agers"
profession-test,_doc,aid,0.043408982,aid,Aid,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aid,1652174229680,,Aid
profession-test,_doc,aid_assistant,0.043408982,aid_assistant,Aid Assistant,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aid Assistant,1652174229680,,Aid Assistant
profession-test,_doc,aid_director,0.043408982,aid_director,Aid Director,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aid Director,1652174229680,,Aid Director
profession-test,_doc,aid_manager,0.043408982,aid_manager,Aid Manager,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aid Manager,1652174229680,,Aid Manager
profession-test,_doc,aid_specialist,0.043408982,aid_specialist,Aid Specialist,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aid Specialist,1652174229680,,Aid Specialist
profession-test,_doc,aide,0.043408982,aide,Aide,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aide,1652174229680,,"Aide,Aides"
profession-test,_doc,aide_tech,0.043408982,aide_tech,Aide Tech,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aide Tech,1652174229680,,Aide Tech
profession-test,_doc,alcholizer,0.043408982,alcholizer,Alcholizer,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Alcholizer,1652174229680,,"Alcholizer,Alcholizers"
profession-test,_doc,alcoholizer,0.043408982,alcoholizer,Alcoholizer,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Alcoholizer,1652174229680,,"Alcoholizer,Alcoholizers"
profession-test,_doc,aliner,0.043408982,aliner,Aliner,,,job title,10,https://github.com/johnpcarty/Thesaurus-of-Job-Titles,Aliner,1652174229680,,"Aliner,Aliners"
